Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Black Gold","Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109070301/black-gold,2.9,-1,Sport,5.7,5,400,39.74102,-105.41042
"Bolt Route","Lower Tier > Boy Scout Rocks > Mount Diablo State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734630/bolt-route,3.1,-1,Sport,5.11b/c,1,70,37.8471,-121.9258
"Eight Flake","Dr. Seuss / Prototype Wall > Reimers Ranch > Texas",https://www.mountainproject.com/route/105886184/eight-flake,3.1,-1,Sport,5.8,1,,30.3623,-98.125
Medussa,"Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105949830/medussa,3.8,-1,Sport,5.11b/c,1,80,40.59015,-111.64812
"Stubborn Swede","E.  The Monument > C. Hidden Peaks > E. South Canyon > Jackson Falls > Illinois",https://www.mountainproject.com/route/107016678/stubborn-swede,3.1,-1,Sport,5.8,1,60,37.50228,-88.68611
"Mandarin Orange","Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105912365/mandarin-orange,3.2,-1,Sport,5.11b,1,90,37.51637,-118.57089
"Send Me on My Way","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085043/send-me-on-my-way,3.1,-1,Sport,5.9-,1,75,37.72482,-83.62612
"Heart of the Sun","Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105897050/heart-of-the-sun,3.1,-1,Sport,5.9,1,90,37.51637,-118.57089
"Baby With A Nail Gun","Orange Oswald Wall > Summersville Lake (main) > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106818549/baby-with-a-nail-gun,3.2,-1,Sport,5.10c,1,80,38.2422,-80.83949
"Out of Gas","Eavesdown Docks > Serenity > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/108326353/out-of-gas,3.1,-1,Sport,5.9,1,60,40.45095,-111.66614
"Love Handle","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105926879/love-handle,3.2,-1,"Trad, Sport",5.10b,1,80,35.07379,-85.40108
"Red Rider","Central (Blooming Rose, Claim Jumper, and Winchester Walls) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841386/red-rider,3.1,-1,Sport,5.10a,1,65,42.57351,-108.71509
"Guernica (To first anchor)","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108485824/guernica-to-first-anchor,3.1,-1,Sport,5.10d,1,65,37.65292,-83.71772
Edge-a-Sketch,"The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106657106/edge-a-sketch,3.2,-1,Sport,5.11a,1,70,37.73288,-83.63751
Lunchmoney,"Lower Capitalist Crag > Capitalist Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105756478/lunchmoney,3.1,-1,Sport,5.9+,1,100,39.73948,-105.32756
"I Lean","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105830383/i-lean,3.1,-1,Sport,5.11a,1,80,38.63213,-105.22238
"Insane Hound Posse","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106199504/insane-hound-posse,3.2,-1,Sport,5.10b,1,80,44.09938,-107.28902
"Rolling Blackout","The Power Wall > Century Lake Area > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106000594/rolling-blackout,3.1,-1,Sport,5.10c/d,1,50,34.098,-118.734
"Pre-emptive Strike","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106463621/pre-emptive-strike,3.1,-1,Sport,5.10c,1,90,37.73189,-83.63725
Saturated,"Jimmywood > Foster Falls > Tennessee",https://www.mountainproject.com/route/108440738/saturated,3.1,-1,Sport,5.8,1,90,35.17715,-85.68247
"Earthbound Misfit","A. The Gallery > B. West Falls > Jackson Falls > Illinois",https://www.mountainproject.com/route/106357485/earthbound-misfit,3.2,-1,Sport,5.10a,1,55,37.50699,-88.68508
Theoretically,"Practice Rock > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/106252233/theoretically,3.4,-1,"Trad, TR",5.10c,1,60,45.55519,-111.06181
"Sweet Polly Purebred","Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877209/sweet-polly-purebred,3.1,-1,Sport,5.10c,1,,43.8025,-71.83593
"Ugly, Fat, Mean, Come to Mammoth, Be a Queen","Area 13 - Left Side > Area 13 > Clark Canyon > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/105877553/ugly-fat-mean-come-to-mammoth-be-a-queen,3.1,-1,Sport,5.7,1,,37.78854,-118.91226
"Key Lime Sky","Oxygen Wall > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106440060/key-lime-sky,3.1,-1,Sport,5.8,1,110,39.5615,-111.6892
"Oby-won Ryobi","Darth Vader > *Rumney > New Hampshire",https://www.mountainproject.com/route/105906887/oby-won-ryobi,3.1,-1,Sport,5.9+,1,,43.80352,-71.8404
"LaCholla Jackson","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753220/lacholla-jackson,3.1,-1,Sport,5.8+,1,75,38.63213,-105.22238
"Sunset Slab","(7) Flounder and Cod Rock > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105820884/sunset-slab,3.1,-1,Sport,5.9,1,75,44.36266,-121.14949
Masterpiece,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878204/masterpiece,3.1,-1,Sport,5.10a,1,,43.80288,-71.83926
"Rebel Without a Pause","Upper Level - Right > Upper Level > The Black Corridor > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732527/rebel-without-a-pause,3.1,-1,Sport,5.11a,1,50,36.15582,-115.43621
"Geisha Girl","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106138127/geisha-girl,3.1,-1,Sport,5.8,1,95,38.10049,-81.09596
"Jody's Route (aka The Chris' Route)","Leda > Tennessee",https://www.mountainproject.com/route/105891570/jodys-route-aka-the-chris-route,3.6,-1,Sport,5.10c/d,1,70,35.2356,-85.2265
"The Scene Is Not For Sale","Crossfire Crag > Box Canyon East > New Jack City > High Desert > California",https://www.mountainproject.com/route/105902175/the-scene-is-not-for-sale,3.1,-1,Sport,5.11a,1,90,34.66552,-116.97894
"Brown Eyed Girl","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106065316/brown-eyed-girl,3.1,-1,Sport,5.10a,1,70,37.65078,-83.72161
"Gen X ation (aka Musso Route)","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/106963977/gen-x-ation-aka-musso-route,3.1,-1,Sport,5.10d,1,,38.6331,-105.2297
"Uncle Ho","(g) Slander Sector > Riverside Quarry > Inland Empire > California",https://www.mountainproject.com/route/108574267/uncle-ho,3.3,-1,Sport,5.10b,1,100,34.0169,-117.4166
"Great White Buffalo","Rusty Cage > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856713/great-white-buffalo,3.2,-1,Sport,5.11b,1,50,44.13192,-107.25715
"Left Handed Jew","Turkey Perch > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105749284/left-handed-jew,3.1,-1,"Trad, TR",5.7+,1,70,39.11469,-105.23656
"Tower Route","Y-Crack Wall > Necedah (Petenwell Bluff) > Wisconsin",https://www.mountainproject.com/route/105731039/tower-route,3.1,-1,Sport,5.10a,1,50,44.0442,-90.01955
Ricochet,"Pistol Whipped Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105813004/ricochet,3.1,-1,Sport,5.10a,1,60,34.3084,-116.8789
"The Abyss","Swiss Tower > The Pit > Flagstaff Crags > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810941/the-abyss,3.1,-1,Sport,5.11a,1,80,35.12939,-111.59642
"Gunboat Diplomacy","Flakeview Area > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/105937346/gunboat-diplomacy,3.1,-1,Sport,5.10,2,160,35.449,-82.2143
"The Great Roof","Goat Rock > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734687/the-great-roof,3.1,-1,TR,5.10b,1,80,37.2282,-122.1079
"The Tree Route","Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105948012/the-tree-route,3.4,-1,"Trad, TR",5.10a,1,85,38.0718,-81.08006
Dragonslayer,"Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105886633/dragonslayer,3.1,-1,Sport,5.10d,1,50,37.7334,-83.6591
"Fish-eyed Fool","The Sanford Wall > Foster Falls > Tennessee",https://www.mountainproject.com/route/105932718/fish-eyed-fool,3.1,-1,Sport,5.10b,1,70,35.17696,-85.68402
"The Howling","The Warlock > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834211/the-howling,3.1,-1,"Trad, Sport","5.10a PG13",2,,36.10666,-118.47894
"Peace Pipe","Trail of Tears Wall > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/107015736/peace-pipe,3.5,-1,Sport,5.10c,1,100,44.33171,-103.9001
"Geezers Go Sport","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127916/geezers-go-sport,3.1,-1,Sport,5.11b,1,80,37.73387,-83.66162
"Planet of the Apes","Planet of the Apes Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106239437/planet-of-the-apes,3.1,-1,TR,5.11a,1,70,34.09765,-118.72905
Chockstone,"Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105943705/chockstone,3.1,-1,"Trad, TR",5.9+,1,80,38.0718,-81.08006
"Politically Incorrect","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105754477/politically-incorrect,3.1,-1,Sport,5.10c,1,80,38.63213,-105.22238
"Half Hearted","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Utah",https://www.mountainproject.com/route/107603666/half-hearted,3.1,-1,Sport,5.10d,1,70,39.55516,-111.67382
"Entering Relativity","(2) Llama Wall > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/107283574/entering-relativity,3.1,-1,Sport,5.11a,1,100,44.36418,-121.14694
"JT's Route","(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812559/jts-route,3.1,-1,Sport,5.10b,1,80,44.36399,-121.14633
"Condorphamine Addiction","Condor Buttress > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793190/condorphamine-addiction,3.0,-1,Sport,5.10b,7,675,47.57259,-120.77926
"Curving Crack","1. Old Sandstone > East Bluff 01 - Sandstone Area > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730238/curving-crack,3.1,-1,"Trad, TR",5.8,1,,43.4137,-89.6863
"Toxxxic Entertainment","Spiney Ridge > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105759594/toxxxic-entertainment,3.1,-1,Sport,5.10a,1,65,38.6307,-105.2178
"Diesel and Dust","East Face > Kindergarten Rock > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/105753946/diesel-and-dust,3.1,-1,Sport,5.11a,2,,38.87475,-104.87948
"The Roofs of Jericho","Prophesy Wall > Saint George > Utah",https://www.mountainproject.com/route/105794421/the-roofs-of-jericho,3.2,-1,Sport,5.10c,2,160,37.2939,-113.6932
Cocopuss,"Coco Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105942208/cocopuss,3.1,-1,Sport,5.10-,1,80,36.14617,-115.42225
"Ballet of the Bulge","Southwest Alcove > Crystal Wall > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/105972263/ballet-of-the-bulge,3.1,-1,Sport,5.11b,1,40,40.69322,-105.3765
"Cry Baby","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105802285/cry-baby,3.1,-1,Sport,5.8+,1,180,44.3665,-121.14564
"Hunky Monkey","Lost Angel > Upper Dream Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105762177/hunky-monkey,3.1,-1,Sport,5.11b,4,300,40.0089,-105.41
"Northcutt Start","The Bastille - N Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748678/northcutt-start,3.1,-1,"Trad, TR",5.10d,1,60,39.9307,-105.283
"Little Wing","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110335844/little-wing,3.1,-1,Sport,5.9,1,60,37.64036,-83.67556
Chicago,"07: Brinton's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730916/chicago,3.1,-1,"Trad, TR","5.9 R",1,60,43.41359,-89.71303
"Crynoid Corner","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753616/crynoid-corner,3.0,-1,Sport,5.7,1,75,38.63213,-105.22238
Gouda,"Swiss Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105828278/gouda,3.1,-1,Sport,5.9,1,70,34.75327,-111.06506
"Uncensored Society","Watchtower Tiers > The Watchtower > Ferguson Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106021705/uncensored-society,3.1,-1,Sport,5.10b,1,70,40.61023,-111.78817
"Glass Ocean","Glass Ocean and Environs > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739934/glass-ocean,3.1,-1,Sport,5.8+,1,110,40.61981,-111.74575
"The Young and the Rackless","Upper East Face > East Blob > Blob Rock Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105762150/the-young-and-the-rackless,2.8,-1,Sport,5.9,4,300,40.00244,-105.38754
"Regular Route","Practice Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748466/regular-route,3.1,-1,"Trad, TR",5.11b,1,,40.0017,-105.4133
"Weed Eater","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937596/weed-eater,3.1,-1,Sport,5.11b,1,75,37.72324,-83.62607
"Spiders From Mars","A. Mr. Jimmy > A. North Canyon > Jackson Falls > Illinois",https://www.mountainproject.com/route/106278204/spiders-from-mars,3.2,-1,Sport,5.10b,1,,37.50459,-88.68908
"Flesh and Blood","(c) Left of the Roof > Riverside Quarry > Inland Empire > California",https://www.mountainproject.com/route/106642674/flesh-and-blood,3.5,-1,Sport,5.11b,1,105,34.0169,-117.4166
"Buffalo Power","(1) Koala Rock > (x) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105802275/buffalo-power,3.1,-1,Sport,5.10c,1,75,44.36948,-121.12462
"Dos Chi Chis","Siberia > Outer Mongolia > The Middle Kingdom > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724486/dos-chi-chis,3.1,-1,Sport,5.10a,2,240,34.06957,-116.16993
"Cactus Drop","Contest Wall > Sand Gulch > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105761046/cactus-drop,3.1,-1,Sport,5.10d,1,70,38.62148,-105.23217
Genesis,"Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105863654/genesis,3.1,-1,Sport,5.10d,1,,34.7547,-111.062
1057,"Yellow Pine > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106504520/1057,3.6,-1,Sport,5.10b,1,55,36.27202,-115.67183
"Y-Crack (aka Old and in the Way)","Y-Crack Wall > Necedah (Petenwell Bluff) > Wisconsin",https://www.mountainproject.com/route/105731036/y-crack-aka-old-and-in-the-way,3.8,-1,"Trad, TR",5.10+,1,50,44.0442,-90.01955
"Armed Robbery","Jailhouse Rock > Prison Camp (Gordon Hirabayashi) Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105927598/armed-robbery,3.1,-1,Sport,5.11,1,45,32.33325,-110.72501
Cairo,"Parking Lot Rock - Northeast > Parking Lot Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740960/cairo,3.1,-1,Sport,5.11a,1,80,42.08386,-113.72246
"Take Your Hat Off","Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851716/take-your-hat-off,3.1,-1,Sport,5.10b,1,60,42.58499,-108.73151
"Big Time","Castle Rock - South Face > Castle Rock > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742169/big-time,3.0,-1,Sport,5.7,4,400,42.12418,-113.6714
Solitaire,"Borneo > South Seas > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714740/solitaire,3.1,-1,Sport,5.7,1,100,43.8864,-103.467
"African Herbman","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105968114/african-herbman,3.1,-1,Sport,5.8,1,55,36.00881,-93.29549
"Wendy's Jugs","Whippoorwill > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107554557/wendys-jugs,3.1,-1,Sport,5.7,1,40,38.2338,-80.8552
"Manic Impression","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105866451/manic-impression,3.1,-1,Sport,5.10a,1,95,37.8029,-83.5762
Gargantua,"1. Old Sandstone > East Bluff 01 - Sandstone Area > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730241/gargantua,3.4,-1,"Trad, TR",5.10b,1,,43.4137,-89.6863
"La Vaca Peligrosa","Right Side > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105869766/la-vaca-peligrosa,3.1,-1,Sport,5.8,1,,42.573,-108.7155
